timestamp,latitude,longitude,altitude,speed,battery,mission
1763730284333,47.3979,8.54616,11.992,0.01,50,None
1763730284533,47.3979,8.54616,11.99,0.0141421,50,None
1763730284733,47.3979,8.54616,11.99,0.0141421,50,None
1763730284933,47.3979,8.54616,11.989,0.01,50,None
1763730285134,47.3979,8.54616,11.988,0.01,50,None
1763730285334,47.3979,8.54616,11.988,0.01,50,None
1763730285534,47.3979,8.54616,11.992,0.01,50,None
1763730285734,47.3979,8.54616,11.996,0,50,None
1763730285934,47.3979,8.54616,12,0.01,50,None
1763730286134,47.3979,8.54616,12.004,0.01,50,None
1763730286334,47.3979,8.54616,12.005,0.01,50,None
1763730286534,47.3979,8.54616,12.005,0.01,50,None
1763730286734,47.3979,8.54616,12.003,0.01,50,None
1763730286934,47.3979,8.54616,12,0.01,50,None
1763730287135,47.3979,8.54616,11.996,0.01,50,None
1763730287335,47.3979,8.54616,11.993,0.01,50,None
1763730287535,47.3979,8.54616,11.992,0.01,50,None
1763730287735,47.3979,8.54616,11.994,0.01,50,None
1763730287935,47.3979,8.54616,11.998,0.01,50,None
1763730288135,47.3979,8.54616,11.999,0.01,50,None
1763730288335,47.3979,8.54616,12,0,50,None
1763730288535,47.3979,8.54616,12,0.01,50,None
1763730288735,47.3979,8.54616,12.001,0.01,50,None
1763730288936,47.3979,8.54616,12.004,0.0141421,50,None
1763730289136,47.3979,8.54616,12.007,0.0141421,50,None
1763730289336,47.3979,8.54616,12.009,0.01,50,None
1763730289536,47.3979,8.54616,12.011,0.01,50,None
1763730289736,47.3979,8.54616,12.011,0.0141421,50,None
1763730289936,47.3979,8.54616,12.008,0.0141421,50,None
1763730290136,47.3979,8.54616,12.006,0.01,50,None
1763730290336,47.3979,8.54616,12.004,0.02,50,None
1763730290536,47.3979,8.54616,12.001,0.02,50,None
1763730290737,47.3979,8.54616,11.999,0.02,50,None
1763730290937,47.3979,8.54616,11.998,0.0223607,50,None
1763730291137,47.3979,8.54616,11.998,0.0141421,50,None
1763730291337,47.3979,8.54616,11.997,0.0223607,50,None
1763730291537,47.3979,8.54616,11.996,0.02,50,None
1763730291737,47.3979,8.54616,11.995,0.01,50,None
1763730291937,47.3979,8.54616,11.997,0.01,50,None
1763730292137,47.3979,8.54616,12,0.01,50,None
1763730292337,47.3979,8.54616,12.001,0.02,50,None
1763730292538,47.3979,8.54616,12.001,0.02,50,None
1763730292738,47.3979,8.54616,12.002,0.03,50,None
1763730292938,47.3979,8.54616,12.002,0.03,50,None
1763730293138,47.3979,8.54616,12.002,0.0223607,50,None
1763730293338,47.3979,8.54616,12,0.02,50,None
1763730293538,47.3979,8.54616,12,0.02,50,None
1763730293738,47.3979,8.54616,11.999,0.02,50,None
1763730293938,47.3979,8.54616,11.997,0.02,50,None
1763730294139,47.3979,8.54616,11.994,0.0141421,50,None
1763730294339,47.3979,8.54616,11.994,0.01,50,None
1763730294539,47.3979,8.54616,11.995,0,50,None
1763730294739,47.3979,8.54616,11.996,0,50,None
1763730294939,47.3979,8.54616,11.997,0,50,None
1763730295139,47.3979,8.54616,11.998,0.0141421,50,None
1763730295339,47.3979,8.54616,11.999,0.01,50,None
1763730295539,47.3979,8.54616,12,0.01,50,None
1763730295739,47.3979,8.54616,12.002,0,50,None
1763730295939,47.3979,8.54616,12.003,0,50,None
1763730296139,47.3979,8.54616,12.004,0,50,None
1763730296340,47.3979,8.54616,12.003,0.01,50,None
1763730296540,47.3979,8.54616,12.002,0.0141421,50,None
1763730296740,47.3979,8.54616,12.001,0.0141421,50,None
1763730296940,47.3979,8.54616,11.999,0.01,50,None
1763730297140,47.3979,8.54616,11.999,0.01,50,None
1763730297340,47.3979,8.54616,12,0.0141421,50,None
1763730297540,47.3979,8.54616,11.999,0.0223607,50,None
1763730297740,47.3979,8.54616,11.996,0.0316228,50,None
1763730297940,47.3979,8.54616,11.994,0.03,50,None
1763730298141,47.3979,8.54616,11.992,0.03,50,None
1763730298341,47.3979,8.54616,11.992,0.0223607,50,None
1763730298541,47.3979,8.54616,11.995,0.0223607,50,None
1763730298741,47.3979,8.54616,11.997,0.0223607,50,None
1763730298941,47.3979,8.54616,11.996,0.0223607,50,None
1763730299141,47.3979,8.54616,11.994,0.0223607,50,None
1763730299341,47.3979,8.54616,11.993,0.0223607,50,None
1763730299541,47.3979,8.54616,11.994,0.0223607,50,None
1763730299741,47.3979,8.54616,11.995,0.0223607,50,None
1763730299942,47.3979,8.54616,11.996,0.0223607,50,None
1763730300142,47.3979,8.54616,11.997,0.0141421,50,None
1763730300342,47.3979,8.54616,11.998,0.01,50,None
1763730300542,47.3979,8.54616,11.999,0,50,None
1763730300742,47.3979,8.54616,12,0,50,None
1763730300942,47.3979,8.54616,12.003,0.01,50,None
1763730301142,47.3979,8.54616,12.004,0.01,50,None
1763730301342,47.3979,8.54616,12.005,0.01,50,None
1763730301543,47.3979,8.54616,12.006,0.01,50,None
1763730301743,47.3979,8.54616,12.007,0,50,None
1763730301943,47.3979,8.54616,12.008,0,50,None
1763730302143,47.3979,8.54616,12.01,0.01,50,None
1763730302343,47.3979,8.54616,12.011,0.01,50,None
1763730302543,47.3979,8.54616,12.01,0.02,50,None
1763730302743,47.3979,8.54616,12.008,0.02,50,None
1763730302943,47.3979,8.54616,12.005,0.02,50,None
1763730303144,47.3979,8.54616,12.003,0.0141421,50,None
1763730303344,47.3979,8.54616,12.002,0.0141421,50,None
1763730303544,47.3979,8.54616,12.001,0.0223607,50,None
1763730303744,47.3979,8.54616,12.002,0.02,50,None
1763730303944,47.3979,8.54616,12.002,0.02,50,None
1763730304144,47.3979,8.54616,12.002,0.0223607,50,None
1763730304344,47.3979,8.54616,12.002,0.0223607,50,None
1763730304544,47.3979,8.54616,12.002,0.0223607,50,None
1763730304744,47.3979,8.54616,12.001,0.0282843,50,None
1763730304945,47.3979,8.54616,12.001,0.0141421,50,None
1763730305145,47.3979,8.54616,12.003,0.01,50,None
1763730305345,47.3979,8.54616,12.004,0.01,50,None
1763730305545,47.3979,8.54616,12.004,0.01,50,None
1763730305745,47.3979,8.54616,12.004,0.01,50,None
1763730305945,47.3979,8.54616,12.002,0.01,50,None
1763730306145,47.3979,8.54616,11.999,0.01,50,None
1763730306346,47.3979,8.54616,11.995,0.01,50,None
1763730306546,47.3979,8.54616,11.994,0,50,None
1763730306746,47.3979,8.54616,11.993,0,50,None
1763730306946,47.3979,8.54616,11.995,0,50,None
1763730307146,47.3979,8.54616,11.998,0,50,None
1763730307346,47.3979,8.54616,12.001,0,50,None
1763730307546,47.3979,8.54616,12.002,0,50,None
1763730307746,47.3979,8.54616,12.005,0.01,50,None
1763730307947,47.3979,8.54616,12.006,0.01,50,None
1763730308147,47.3979,8.54616,12.006,0.01,50,None
1763730308347,47.3979,8.54616,12.005,0.0141421,50,None
1763730308547,47.3979,8.54616,12.002,0.0141421,50,None
1763730308747,47.3979,8.54616,12.001,0.01,50,None
1763730308947,47.3979,8.54616,12.001,0.01,50,None
1763730309147,47.3979,8.54616,12.002,0,50,None
1763730309347,47.3979,8.54616,12.006,0,50,None
1763730309547,47.3979,8.54616,12.011,0,50,None
1763730309748,47.3979,8.54616,12.013,0,50,None
1763730309948,47.3979,8.54616,12.014,0.01,50,None
1763730310148,47.3979,8.54616,12.013,0.01,50,None
1763730310348,47.3979,8.54616,12.011,0.01,50,None
1763730310548,47.3979,8.54616,12.008,0,50,None
1763730310748,47.3979,8.54616,12.003,0,50,None
1763730310948,47.3979,8.54616,11.999,0,50,None
1763730311148,47.3979,8.54616,11.996,0,50,None
1763730311349,47.3979,8.54616,11.993,0,50,None
1763730311549,47.3979,8.54616,11.991,0,50,None
1763730311749,47.3979,8.54616,11.99,0.01,50,None
1763730311949,47.3979,8.54616,11.991,0.01,50,None
1763730312149,47.3979,8.54616,11.991,0.01,50,None
1763730312349,47.3979,8.54616,11.992,0.01,50,None
1763730312549,47.3979,8.54616,11.992,0,50,None
1763730312749,47.3979,8.54616,11.991,0.0141421,50,None
1763730312949,47.3979,8.54616,11.992,0.0141421,50,None
1763730313150,47.3979,8.54616,11.995,0.01,50,None
1763730313350,47.3979,8.54616,12,0.01,50,None
1763730313550,47.3979,8.54616,12.001,0.01,50,None
1763730313750,47.3979,8.54616,12,0,50,None
1763730313950,47.3979,8.54616,11.999,0,50,None
1763730314150,47.3979,8.54616,11.998,0,50,None
1763730314350,47.3979,8.54616,11.998,0,50,None
1763730314550,47.3979,8.54616,12.001,0,50,None
1763730314750,47.3979,8.54616,12.002,0,50,None
1763730314951,47.3979,8.54616,12.004,0,50,None
1763730315151,47.3979,8.54616,12.005,0,50,None
1763730315351,47.3979,8.54616,12.005,0,50,None
1763730315551,47.3979,8.54616,12.004,0,50,None
1763730315751,47.3979,8.54616,12.003,0,50,None
1763730315951,47.3979,8.54616,12.004,0,50,None
1763730316151,47.3979,8.54616,12.004,0,50,None
1763730316351,47.3979,8.54616,12.005,0,50,None
1763730316551,47.3979,8.54616,12.003,0,50,None
1763730316752,47.3979,8.54616,12.003,0.01,50,None
1763730316952,47.3979,8.54616,12.005,0.01,50,None
1763730317152,47.3979,8.54616,12.006,0.02,50,None
1763730317352,47.3979,8.54616,12.008,0.02,50,None
1763730317552,47.3979,8.54616,12.011,0.01,50,None
1763730317752,47.3979,8.54616,12.012,0,50,None
1763730317952,47.3979,8.54616,12.011,0.01,50,None
1763730318152,47.3979,8.54616,12.011,0.0141421,50,None
1763730318353,47.3979,8.54616,12.009,0.0141421,50,None
1763730318553,47.3979,8.54616,12.006,0.02,50,None
1763730318753,47.3979,8.54616,12.003,0.02,50,None
1763730318953,47.3979,8.54616,12.003,0.03,50,None
1763730319153,47.3979,8.54616,12,0.03,50,None
1763730319353,47.3979,8.54616,11.995,0.02,50,None
1763730319553,47.3979,8.54616,11.994,0.02,50,None
1763730319753,47.3979,8.54616,11.995,0.01,50,None
1763730319953,47.3979,8.54616,11.998,0,50,None
1763730320154,47.3979,8.54616,12.001,0.01,50,None
1763730320354,47.3979,8.54616,12.003,0.01,50,None
1763730320554,47.3979,8.54616,12.004,0.01,50,None
1763730320754,47.3979,8.54616,12.003,0,50,None
1763730320954,47.3979,8.54616,12.002,0,50,None
1763730321154,47.3979,8.54616,12.001,0,50,None
1763730321354,47.3979,8.54616,12.003,0,50,None
1763730321554,47.3979,8.54616,12.004,0.01,50,None
1763730321755,47.3979,8.54616,12.002,0.01,50,None
1763730321955,47.3979,8.54616,12.001,0.01,50,None
1763730322155,47.3979,8.54616,12.001,0.01,50,None
1763730322355,47.3979,8.54616,12.002,0,50,None
1763730322555,47.3979,8.54616,12.003,0,50,None
1763730322755,47.3979,8.54616,12.003,0,50,None
1763730322955,47.3979,8.54616,12.003,0.01,50,None
1763730323155,47.3979,8.54616,12.003,0.01,50,None
1763730323355,47.3979,8.54616,12.003,0.01,50,None
1763730323556,47.3979,8.54616,12.004,0.01,50,None
1763730323756,47.3979,8.54616,12.005,0,50,None
1763730323956,47.3979,8.54616,12.006,0,50,None
1763730324156,47.3979,8.54616,12.006,0,50,None
1763730324356,47.3979,8.54616,12.005,0,50,None
1763730324556,47.3979,8.54616,12.006,0,50,None
1763730324756,47.3979,8.54616,12.006,0,50,None
1763730324956,47.3979,8.54616,12.006,0,50,None
1763730325157,47.3979,8.54616,12.005,0,50,None
1763730325357,47.3979,8.54616,12.004,0,50,None
1763730325557,47.3979,8.54616,12.001,0,50,None
1763730325757,47.3979,8.54616,11.997,0,50,None
1763730325957,47.3979,8.54616,11.991,0,50,None
1763730326157,47.3979,8.54616,11.987,0.01,50,None
1763730326357,47.3979,8.54616,11.984,0.01,50,None
1763730326557,47.3979,8.54616,11.982,0.01,50,None
1763730326757,47.3979,8.54616,11.982,0.02,50,None
1763730326958,47.3979,8.54616,11.987,0.01,50,None
1763730327158,47.3979,8.54616,11.992,0.0141421,50,None
1763730327358,47.3979,8.54616,11.997,0.01,50,None
1763730327558,47.3979,8.54616,12.002,0.0223607,50,None
1763730327758,47.3979,8.54616,12.005,0.0223607,50,None
1763730327958,47.3979,8.54616,12.007,0.0141421,50,None
1763730328158,47.3979,8.54616,12.007,0.0141421,50,None
1763730328358,47.3979,8.54616,12.007,0,50,None
1763730328559,47.3979,8.54616,12.005,0.01,50,None
1763730328759,47.3979,8.54616,12.004,0.0141421,50,None
1763730328959,47.3979,8.54616,12.004,0.01,50,None
1763730329159,47.3979,8.54616,12.003,0.02,50,None
1763730329359,47.3979,8.54616,12.003,0.02,50,None
1763730329559,47.3979,8.54616,12.004,0.02,50,None
1763730329759,47.3979,8.54616,12.004,0.01,50,None
1763730329959,47.3979,8.54616,12.004,0,50,None
1763730330160,47.3979,8.54616,12.007,0.01,50,None
1763730330360,47.3979,8.54616,12.012,0.01,50,None
1763730330560,47.3979,8.54616,12.016,0.0173205,50,None
1763730330760,47.3979,8.54616,12.018,0.0173205,50,None
1763730330960,47.3979,8.54616,12.019,0.0173205,50,None
1763730331160,47.3979,8.54616,12.019,0.0141421,50,None
1763730331360,47.3979,8.54616,12.015,0.0141421,50,None
1763730331560,47.3979,8.54616,12.01,0.01,50,None
1763730331760,47.3979,8.54616,12.007,0,50,None
1763730331961,47.3979,8.54616,12.002,0,50,None
1763730332161,47.3979,8.54616,11.997,0.01,50,None
1763730332361,47.3979,8.54616,11.993,0.01,50,None
1763730332561,47.3979,8.54616,11.992,0.01,50,None
1763730332761,47.3979,8.54616,11.993,0.0141421,50,None
1763730332961,47.3979,8.54616,11.995,0.01,50,None
1763730333161,47.3979,8.54616,11.998,0.01,50,None
1763730333361,47.3979,8.54616,12.001,0.01,50,None
1763730333561,47.3979,8.54616,12.003,0.01,50,None
1763730333762,47.3979,8.54616,12.006,0.01,50,None
1763730333962,47.3979,8.54616,12.006,0,50,None
1763730334162,47.3979,8.54616,12.004,0,50,None
1763730334362,47.3979,8.54616,12.001,0,50,None
1763730334562,47.3979,8.54616,12,0,50,None
1763730334762,47.3979,8.54616,11.999,0,50,None
1763730334962,47.3979,8.54616,11.998,0,50,None
1763730335162,47.3979,8.54616,11.998,0,50,None
1763730335363,47.3979,8.54616,11.997,0,50,None
1763730335563,47.3979,8.54616,11.997,0.01,50,None
1763730335763,47.3979,8.54616,11.996,0.01,50,None
1763730335963,47.3979,8.54616,11.997,0.0141421,50,None
1763730336163,47.3979,8.54616,11.997,0.0141421,50,None
1763730336363,47.3979,8.54616,11.996,0.0141421,50,None
1763730336563,47.3979,8.54616,11.993,0.0223607,50,None
1763730336763,47.3979,8.54616,11.991,0.0141421,50,None
1763730336963,47.3979,8.54616,11.99,0.01,50,None
1763730337164,47.3979,8.54616,11.992,0.01,50,None
1763730337364,47.3979,8.54616,11.995,0.02,50,None
1763730337564,47.3979,8.54616,11.995,0.03,50,None
1763730337764,47.3979,8.54616,11.995,0.03,50,None
1763730337964,47.3979,8.54616,11.996,0.03,50,None
1763730338164,47.3979,8.54616,11.997,0.04,50,None
1763730338364,47.3979,8.54616,11.997,0.04,50,None
1763730338564,47.3979,8.54616,11.998,0.03,50,None
1763730338765,47.3979,8.54616,12.002,0.03,50,None
1763730338965,47.3979,8.54616,12.006,0.02,50,None
1763730339165,47.3979,8.54616,12.01,0.0223607,50,None
1763730339365,47.3979,8.54616,12.011,0.0141421,50,None
1763730339565,47.3979,8.54616,12.014,0.0141421,50,None
1763730339765,47.3979,8.54616,12.016,0.0141421,50,None
1763730339965,47.3979,8.54616,12.017,0.0141421,50,None
1763730340165,47.3979,8.54616,12.016,0.01,50,None
1763730340365,47.3979,8.54616,12.016,0.0141421,50,None
1763730340566,47.3979,8.54616,12.016,0.0141421,50,None
1763730340766,47.3979,8.54616,12.015,0.0173205,50,None
1763730340966,47.3979,8.54616,12.014,0.0173205,50,None
1763730341166,47.3979,8.54616,12.012,0.0244949,50,None
1763730341366,47.3979,8.54616,12.01,0.0316228,50,None
1763730341566,47.3979,8.54616,12.009,0.0316228,50,None
1763730341766,47.3979,8.54616,12.008,0.0316228,50,None
1763730341966,47.3979,8.54616,12.005,0.0316228,50,None
1763730342167,47.3979,8.54616,12.001,0.0223607,50,None
1763730342367,47.3979,8.54616,11.997,0.0223607,50,None
1763730342567,47.3979,8.54616,11.994,0.0141421,50,None
1763730342767,47.3979,8.54616,11.991,0.01,50,None
1763730342967,47.3979,8.54616,11.992,0.0141421,50,None
1763730343167,47.3979,8.54616,11.995,0.01,50,None
1763730343367,47.3979,8.54616,11.998,0.0141421,50,None
1763730343567,47.3979,8.54616,11.998,0.0141421,50,None
1763730343767,47.3979,8.54616,11.999,0.01,50,None
1763730343968,47.3979,8.54616,12,0.01,50,None
1763730344168,47.3979,8.54616,12.003,0.01,50,None
1763730344368,47.3979,8.54616,12.006,0.01,50,None
1763730344568,47.3979,8.54616,12.007,0.01,50,None
1763730344768,47.3979,8.54616,12.008,0.01,50,None
1763730344968,47.3979,8.54616,12.008,0,50,None
1763730345168,47.3979,8.54616,12.006,0,50,None
1763730345368,47.3979,8.54616,12.005,0.01,50,None
1763730345568,47.3979,8.54616,12.004,0.0141421,50,None
1763730345769,47.3979,8.54616,12.002,0.0141421,50,None
1763730345969,47.3979,8.54616,11.997,0.0141421,50,None
1763730346169,47.3979,8.54616,11.992,0.01,50,None
1763730346369,47.3979,8.54616,11.986,0.01,50,None
1763730346569,47.3979,8.54616,11.981,0.0141421,50,None
1763730346769,47.3979,8.54616,11.978,0.0282843,50,None
1763730346969,47.3979,8.54616,11.975,0.0374166,50,None
1763730347169,47.3979,8.54616,11.973,0.0374166,50,None
1763730347369,47.3979,8.54616,11.972,0.0374166,50,None
1763730347569,47.3979,8.54616,11.974,0.03,50,None
1763730347770,47.3979,8.54616,11.978,0.0244949,50,None
1763730347970,47.3979,8.54616,11.982,0.02,50,None
1763730348170,47.3979,8.54616,11.985,0.01,50,None
1763730348370,47.3979,8.54616,11.988,0.0141421,50,None
1763730348570,47.3979,8.54616,11.991,0.0141421,50,None
1763730348770,47.3979,8.54616,11.994,0.0223607,50,None
1763730348970,47.3979,8.54616,11.996,0.02,50,None
1763730349170,47.3979,8.54616,11.997,0.01,50,None
1763730349370,47.3979,8.54616,12,0.01,50,None
1763730349571,47.3979,8.54616,12.003,0.0141421,50,None
1763730349771,47.3979,8.54616,12.003,0.0141421,50,None
1763730349971,47.3979,8.54616,12.003,0.0141421,50,None
1763730350171,47.3979,8.54616,12.002,0.01,50,None
1763730350371,47.3979,8.54616,12,0,50,None
1763730350571,47.3979,8.54616,12,0,50,None
1763730350771,47.3979,8.54616,12.001,0,50,None
1763730350971,47.3979,8.54616,12.002,0,50,None
1763730351171,47.3979,8.54616,12.003,0.01,50,None
1763730351372,47.3979,8.54616,12.002,0.01,50,None
1763730351572,47.3979,8.54616,12.003,0.01,50,None
1763730351772,47.3979,8.54616,12.006,0.0141421,50,None
1763730351972,47.3979,8.54616,12.008,0.0141421,50,None
1763730352172,47.3979,8.54616,12.01,0.0141421,50,None
1763730352372,47.3979,8.54616,12.01,0.01,50,None
1763730352572,47.3979,8.54616,12.011,0.01,50,None
1763730352772,47.3979,8.54616,12.009,0.0173205,50,None
1763730352972,47.3979,8.54616,12.007,0.0141421,50,None
1763730353173,47.3979,8.54616,12.007,0.0223607,50,None
1763730353373,47.3979,8.54616,12.007,0.0223607,50,None
1763730353573,47.3979,8.54616,12.008,0.0223607,50,None
1763730353773,47.3979,8.54616,12.008,0.0223607,50,None
1763730353973,47.3979,8.54616,12.007,0.0141421,50,None
1763730354173,47.3979,8.54616,12.005,0.01,50,None
1763730354373,47.3979,8.54616,12.002,0.01,50,None
1763730354573,47.3979,8.54616,12.001,0,50,None
1763730354774,47.3979,8.54616,12.001,0,50,None
1763730354974,47.3979,8.54616,12.003,0,50,None
1763730355174,47.3979,8.54616,12.005,0,50,None
1763730355374,47.3979,8.54616,12.005,0.01,50,None
1763730355574,47.3979,8.54616,12.004,0,50,None
1763730355774,47.3979,8.54616,12.003,0,50,None
1763730355974,47.3979,8.54616,12.003,0,50,None
1763730356174,47.3979,8.54616,12.001,0,50,None
1763730356374,47.3979,8.54616,12,0,50,None
1763730356575,47.3979,8.54616,12.001,0,50,None
1763730356775,47.3979,8.54616,12.001,0.01,50,None
1763730356975,47.3979,8.54616,12.001,0.01,50,None
1763730357175,47.3979,8.54616,12.001,0.02,50,None
1763730357375,47.3979,8.54616,12.002,0.02,50,None
1763730357575,47.3979,8.54616,12.001,0.01,50,None
1763730357775,47.3979,8.54616,11.999,0.01,50,None
1763730357975,47.3979,8.54616,11.999,0,50,None
1763730358175,47.3979,8.54616,11.998,0.01,50,None
1763730358376,47.3979,8.54616,11.998,0.01,50,None
1763730358576,47.3979,8.54616,11.999,0.01,50,None
1763730358776,47.3979,8.54616,12.001,0.01,50,None
1763730358976,47.3979,8.54616,12.002,0.01,50,None
1763730359176,47.3979,8.54616,12.002,0,50,None
1763730359376,47.3979,8.54616,12.003,0,50,None
1763730359576,47.3979,8.54616,12.004,0,50,None
1763730359776,47.3979,8.54616,12.006,0,50,None
1763730359977,47.3979,8.54616,12.006,0,50,None
1763730360177,47.3979,8.54616,12.006,0,50,None
1763730360377,47.3979,8.54616,12.006,0,50,None
1763730360577,47.3979,8.54616,12.004,0.01,50,None
1763730360777,47.3979,8.54616,12.004,0.01,50,None
1763730360977,47.3979,8.54616,12.004,0,50,None
1763730361177,47.3979,8.54616,12.004,0,50,None
1763730361377,47.3979,8.54616,12.002,0,50,None
1763730361578,47.3979,8.54616,12.001,0,50,None
1763730361778,47.3979,8.54616,12.001,0,50,None
1763730361978,47.3979,8.54616,11.999,0,50,None
1763730362178,47.3979,8.54616,11.996,0.01,50,None
1763730362378,47.3979,8.54616,11.994,0.01,50,None
1763730362578,47.3979,8.54616,11.994,0.01,50,None
1763730362778,47.3979,8.54616,11.994,0,50,None
1763730362978,47.3979,8.54616,11.995,0.01,50,None
1763730363178,47.3979,8.54616,11.997,0.0141421,50,None
1763730363379,47.3979,8.54616,11.999,0.0141421,50,None
1763730363579,47.3979,8.54616,12.001,0.0141421,50,None
1763730363779,47.3979,8.54616,12.003,0.0141421,50,None
1763730363979,47.3979,8.54616,12.002,0.0141421,50,None
1763730364179,47.3979,8.54616,12.001,0.01,50,None
1763730364379,47.3979,8.54616,12,0.01,50,None
1763730364579,47.3979,8.54616,12.001,0,50,None
1763730364779,47.3979,8.54616,12.004,0,50,None
1763730364979,47.3979,8.54616,12.006,0.01,50,None
1763730365180,47.3979,8.54616,12.008,0.0141421,50,None
1763730365380,47.3979,8.54616,12.01,0.01,50,None
1763730365580,47.3979,8.54616,12.012,0.01,50,None
1763730365780,47.3979,8.54616,12.015,0.01,50,None
1763730365980,47.3979,8.54616,12.017,0.01,50,None
1763730366180,47.3979,8.54616,12.016,0.01,50,None
1763730366380,47.3979,8.54616,12.014,0.01,50,None
1763730366580,47.3979,8.54616,12.013,0.01,50,None
1763730366780,47.3979,8.54616,12.011,0.01,50,None
1763730366981,47.3979,8.54616,12.009,0.0141421,50,None
1763730367181,47.3979,8.54616,12.006,0.01,50,None
1763730367381,47.3979,8.54616,12.003,0.01,50,None
1763730367581,47.3979,8.54616,11.999,0,50,None
1763730367781,47.3979,8.54616,11.997,0,50,None
1763730367981,47.3979,8.54616,11.996,0,50,None
1763730368181,47.3979,8.54616,11.996,0,50,None
1763730368381,47.3979,8.54616,11.997,0,50,None
1763730368582,47.3979,8.54616,11.998,0.01,50,None
1763730368782,47.3979,8.54616,11.999,0.01,50,None
1763730368982,47.3979,8.54616,12.002,0,50,None
1763730369182,47.3979,8.54616,12.005,0,50,None
1763730369382,47.3979,8.54616,12.007,0.01,50,None
1763730369582,47.3979,8.54616,12.007,0.01,50,None
1763730369782,47.3979,8.54616,12.006,0.01,50,None
1763730369982,47.3979,8.54616,12.006,0.01,50,None
1763730370183,47.3979,8.54616,12.008,0,50,None
1763730370383,47.3979,8.54616,12.008,0,50,None
1763730370583,47.3979,8.54616,12.008,0,50,None
1763730370783,47.3979,8.54616,12.007,0.01,50,None
1763730370983,47.3979,8.54616,12.006,0,50,None
1763730371183,47.3979,8.54616,12.004,0,50,None
1763730371383,47.3979,8.54616,12.001,0,50,None
1763730371583,47.3979,8.54616,11.999,0,50,None
1763730371784,47.3979,8.54616,11.999,0,50,None
1763730371984,47.3979,8.54616,12.001,0,50,None
1763730372184,47.3979,8.54616,12.003,0,50,None
1763730372384,47.3979,8.54616,12.005,0,50,None
1763730372584,47.3979,8.54616,12.007,0,50,None
1763730372784,47.3979,8.54616,12.009,0,50,None
1763730372984,47.3979,8.54616,12.009,0.01,50,None
1763730373184,47.3979,8.54616,12.009,0.01,50,None
1763730373384,47.3979,8.54616,12.009,0.01,50,None
1763730373585,47.3979,8.54616,12.008,0.01,50,None
1763730373785,47.3979,8.54616,12.004,0.0141421,50,None
1763730373985,47.3979,8.54616,12,0.0141421,50,None
1763730374185,47.3979,8.54616,11.998,0.01,50,None
1763730374385,47.3979,8.54616,11.997,0.01,50,None
1763730374585,47.3979,8.54616,11.997,0.01,50,None
1763730374785,47.3979,8.54616,11.999,0.0141421,50,None
1763730374985,47.3979,8.54616,12,0.01,50,None
1763730375185,47.3979,8.54616,12.001,0.02,50,None
1763730375386,47.3979,8.54616,12.002,0.02,50,None
1763730375586,47.3979,8.54616,12.003,0.02,50,None
1763730375786,47.3979,8.54616,12.005,0.02,50,None
1763730375986,47.3979,8.54616,12.005,0.02,50,None
1763730376186,47.3979,8.54616,12.005,0.02,50,None
1763730376386,47.3979,8.54616,12.007,0.0141421,50,None
1763730376586,47.3979,8.54616,12.008,0,50,None
1763730376786,47.3979,8.54616,12.007,0,50,None
1763730376987,47.3979,8.54616,12.003,0,50,None
1763730377187,47.3979,8.54616,12.001,0.01,50,None
1763730377387,47.3979,8.54616,11.998,0.01,50,None
1763730377587,47.3979,8.54616,11.997,0.0223607,50,None
1763730377787,47.3979,8.54616,11.997,0.02,50,None
1763730377987,47.3979,8.54616,11.997,0.02,50,None
1763730378187,47.3979,8.54616,11.997,0.03,50,None
1763730378387,47.3979,8.54616,11.997,0.03,50,None
1763730378587,47.3979,8.54616,11.996,0.0223607,50,None
1763730378788,47.3979,8.54616,11.996,0.0223607,50,None
1763730378988,47.3979,8.54616,11.996,0.0223607,50,None
1763730379188,47.3979,8.54616,11.997,0.01,50,None
1763730379388,47.3979,8.54616,11.996,0,50,None
1763730379588,47.3979,8.54616,11.995,0,50,None
1763730379788,47.3979,8.54616,11.994,0,50,None
1763730379988,47.3979,8.54616,11.996,0.0141421,50,None
1763730380188,47.3979,8.54616,11.999,0.0223607,50,None
1763730380388,47.3979,8.54616,12.003,0.0223607,50,None
1763730380589,47.3979,8.54616,12.007,0.02,50,None
1763730380789,47.3979,8.54616,12.01,0.02,50,None
1763730380989,47.3979,8.54616,12.012,0.01,50,None
1763730381189,47.3979,8.54616,12.012,0.0173205,50,None
1763730381389,47.3979,8.54616,12.009,0.0141421,50,None
1763730381589,47.3979,8.54616,12.006,0.01,50,None
1763730381789,47.3979,8.54616,12,0.01,50,None
1763730381990,47.3979,8.54616,11.995,0.01,50,None
1763730382190,47.3979,8.54616,11.991,0,50,None
1763730382390,47.3979,8.54616,11.989,0.01,50,None
1763730382590,47.3979,8.54616,11.988,0.0141421,50,None
1763730382790,47.3979,8.54616,11.986,0.0223607,50,None
1763730382990,47.3979,8.54616,11.985,0.0244949,50,None
1763730383190,47.3979,8.54616,11.987,0.0223607,50,None
1763730383390,47.3979,8.54616,11.991,0.0223607,50,None
1763730383590,47.3979,8.54616,11.996,0.02,50,None
1763730383791,47.3979,8.54616,12,0.0141421,50,None
1763730383991,47.3979,8.54616,12.004,0.01,50,None
1763730384191,47.3979,8.54616,12.007,0.01,50,None
1763730384391,47.3979,8.54616,12.01,0,50,None
